Date,Tweet,User,Keyword 
06/04/2020,50 off 10 off on credit cards WorkFromHome workplacead travel Wanderlust mallu TamilGirl style fashionCOVID19 Coding gamingMumbai Goa Delhi maratha Bangalore Pune gujju Punjab Skybags Herios 02 27 Ltrs Grey Laptop Backpack,rohan_raajput,COVID
06/04/2020,COVID 19 is currently the 2nd most dangerous thing in the world Humans are at no 1ElephantDeath,100ni__yogesh,COVID
06/04/2020,Gujarat BJP govt has no money to buy real ventilators for Covid19 patientsBut they have money to buy Congress MLAs,Naseebibrar,COVID
06/04/2020,swabhimani1 TimesNow yogrishiramdev ParishadYog KapalBhati is King of PranayamOnly Because of ParamPujya Swami yogrishiramdev Ji Maharaj this pranayam got popular Now all those who know the word yoga also known KapalbhatiMake pranayam compulsory to Corona patientsIDY2020 Patanjali moayush MoHFWINDIA,Sachin_YB,corona
06/04/2020,People around the globe are going through pandemic influenza which is COVID19 but we never realise that we have been pandemic to this nature and environment from an uncountable years SaveElephants KeralaElephantMurder pandemicwithinthepandemic BeKind Elephant,AkshaySaxena362,COVID
06/04/2020,Frances COVID19 deaths top 29000,TelanganaToday,COVID
06/04/2020,We Are Not Humans Anymore earthquake Elephant COVID19 humanityisdead Covid19 thursdayvibes thursdaymorning sudhirchaudhary AnjanaVJ,rahulpandaay,COVID
06/04/2020,UK COVID19 deaths hit 39728 as another 359 patients die,TelanganaToday,COVID
06/04/2020,Indore reports 36 new COVID19 cases four deaths,TelanganaToday,COVID
06/04/2020,COVID19 India records highest singleday spike of 9304 cases,TelanganaToday,COVID
06/04/2020,Northeasts preemptive approach to corona management has protected this region from CovidBJPNAMOvia NaMo App,MusfiqurDr,corona
06/04/2020,More than 4 mn Covid19 detection tests in India so far Health ministryvia NaMo App,MusfiqurDr,COVID
06/04/2020,I cant say something Bcz Now I have no words about humanity We should be ashamed that we are worse than animals so God is not mercy us thats reason covid19 has camehumanitydiedkeralaelephant elephantlivesmatter RIPofelephant,whofaizanwar,COVID
06/04/2020,Covid19 is not a virus Its an antivirus for save the natureCOVID19 SaveNature lockdown,imkartik003,COVID
06/04/2020,Apprehensions that US COVID19 cases wld rise post GeorgeFloyd killing due to unrestpeople galoreNearly 9 days increase in US casesIs there something has opened up everythingstill rate has slowed downExperts Pl,gnayak18,COVID
06/04/2020,CSC CSC SOCIAL MEDIA DAY THANKS TO ALL THE CSC TELANGANA VLE AND VOLUNTEERS FOR YOUR CONTRIBUTION DURINGCOVID19 LOCKDOWN PERIOD FROM BHADRADRI KOTHAGUDEM DISTRICT MANAGER VLE MALOTH SRINU ID553237250015,jadhav_srinu,COVID
06/04/2020,HCQ DRUG resume uses by Acceptance by WHO WorldFightsCorona Hydroxychloroquine WHO pandemic COVID19,harishkumar_IND,corona
06/04/2020,For a second I felt we dont deserve coronaWe deserve more deadliest virus,banarasians,corona
06/03/2020,Discrepancies noted in Covid cases reported in GurgaonIs this the backlog which is showing up as spike now What about contact tracing and quarantine of unreported casesGurugram COVID19COVID19India,prateek984,COVID
06/03/2020,Corona is still coronavirus,ShriduttDoshi_,corona
06/03/2020,Thanks god for giving corona we deserve more deadly virus RIPHumanity No wordsElephant humanityisdead,real_vishwajit,corona
06/03/2020,Ppl who are demanding to explore Herd Immunity in MangorHill must remember this particular model has produced disaster in developed countries like UK Brazil USA Sweden and Belarus MangorHill COVID 19 patients need treatment sanitation social distance and discipline,MahaleSankalp,COVID
06/03/2020,COVIDKATHAwithMyGov A for Aarogya Setu App This App acts as your bodyguard amp protects you against COVID19 IndiaFightsCorona Press Information Bureau PIB Government of India,RajeshROfficial,corona
06/03/2020,Dear brothers and sisters ananthakoti namaskaram Last three months I was send lot of messages to Indian government and ayush and Indian medical association And CM of telangana And district collector of nalgonda We got very simple prevention medicine for virus corona,yogi_swamy,corona
06/03/2020,As A Result of Massive Increasing In Covid19 Cases in Telangana And AndhraPradesh Requesting The Educational Ministers of Both the States to Cancel The University Examinations CancelTSExamsPromoteStudents CancelAPExamsPromoteStudents canceljntuhexams,ThisIsDazz,COVID
06/03/2020,business sheela2010 Corona virus and his vaccine will soon be the biggest conspiracy and few big names be the part of it,AmitMeh36757921,corona
06/03/2020,We dont want any exams at this pandemic situation sircanceltsexamspromotestudentsExams at this movement are very tipicall condition sir We will take a step to grow our state ktrtrs Sabithaindra TSCHE It will be a type of depression and pressure sir,KDevoju,corona
06/03/2020,Promote the all students because Corona is increases CancelTSExamsPromoteStudents,ShyamalaVinay,corona
06/03/2020,Dear sir KTRTRSKTRoffice SabithaindraTRS SmitaSabharwalTelanganaCMOExams Are Important But Not More Than LivesEvery student might not be ready to travel from other places to come and write exams amid the pandemicCancelTSExamsPromoteStudents,praveen70521842,corona
06/03/2020,You can conduct exams twice or thriceCan you bring back the life of students if they infect with CoronaPromoteStudentsSaveFuture cancelexamsinTS CancelAPExamsPromoteStudents CancelTSExamsPromoteStudents savetelanganastudents,Prathyu20803159,corona
06/03/2020,CancelTSExamsPromoteStudentsA single sheet of paper cant decide ur future BUT A single corona positive case in a family can effect all the family friends amp relativesso cancel exams and promote studentsKTRTRS SabithaindraTRS CancelTSExamsPromoteStudents,Nation4Modi,corona
06/03/2020,Some staff of SAILs corporate office found corona positive,TelanganaToday,corona
06/03/2020,The excess rice which is distributed under PDS during Covid19 lockdown is sold off to private agents This is the scenario of villages in Nizamabad district of Telangana Govt must ensure food aid must not be derouted to open market CollectorNZB TelanganaCMO KTRTRS,reachfirst,COVID
06/03/2020,Corona Corona Yes PapaEXAMS Cancelled No Papa Chalo Lets Spread Then Yes yes yesCancelTSExamsPromoteStudentspromoteStudentsSaveFutureSaveTelanganaStudentsSaveBtechDegreeStudentsVamsiChandReddy VenkatBalmoor sohailrulesNSUI srinivasiyc kcvenugopalmp,GNikhilGoudNSUI,corona
06/03/2020,CancelTSExamsPromotestudentsPromoteStudentsSaveFuturesavebtechdegreestudents Today india has reached 2 lakhs cases till there is High risk of getting effected by corona virus by conducting examsplease promote all the studentsKTRTRS,2904_rn,corona
06/03/2020,UN chief urges countries to protect people on move during COVID19,TelanganaToday,COVID
06/03/2020,KTRTRS TelanganaCMO We PUC2 students of IIIT BASAR are requesting to cancel the semester 4 exams and replaced by the extrapolation of CGPA In this pandemic situation students are not able to go to college and write exams on 18 June saveRguktians PromoteStudents Puc2,Vikram87351928,COVID
06/03/2020,Students life cannot be risked Find any other way regarding the examinationsCancelTSExamsPromoteStudents May God Forbid if students suffer this pandemic because of the examinations who will be responsibeAt the end we the students has to suffer aloneTSEduDeptKTRTRS,abdul_rahamans,COVID
06/03/2020,CancelTSExamsPromoteStudentsWith increasing cases everyday can the education cell guarantee our safety by conducting exams in this pandemicCancelTSExamsPromoteStudentsCancelAPExamsPromoteStudentsPromoteStudentsSaveFutureshashankrekalakhushsundarsohailrulesNSUI,GNikhilGoudNSUI,COVID
06/03/2020,CancelTSExamsPromoteStudentsIts very difficult for the students to write the exams after such a long gap of almost 3 monthsand due to this corona virus students are very feared of writing exams in the centres located in HyderabadKTRTRS TelanganaCMO,Rajkumar_264,corona
06/03/2020,Dear universities do you think allsyllabus of any subject is complete and do we learn through online classDo you think students will give their best in exams So its better to cancel exams now in this pandemicCancelTSExamsPromoteStudents PromoteStudentsSaveFuturePriaINC,Pavan_INC,corona
06/03/2020,The Governments should Respond The Students Opinion also not only university opinion in these pandemic situation Colleges and universities are asking fee Shame full to government So Respond to students request PromoteStudentsSaveLife savebtechdegreestudents NoFeeNoExam,BunnyBaswaraj1,corona
06/03/2020,A single sheet of paper cant decide my future BUT A single corona positive case in a family can effect all the family friends amp relatives CancelTSExamsPromoteStudentsCancelAPExamsPromoteStudents,GNikhilGoudNSUI,corona
06/03/2020,CancelTSExamsPromoteStudentsCancelAPExamsPromoteStudents When we all are going through this pandemic situation since the Positive cases are rapidly increasing everydayEducation Department of Telangana State is thinking to conduct Exams KTRTRS Please cancel exams,GNikhilGoudNSUI,corona
06/03/2020,MuzzammilZama We are not interested to attend sem exams in these corona crisis please cancel our exams BoycottOUExamFeeOsmaniaUniversity ktrtrs examscancelled,HARSHITHCH2,corona
06/03/2020,CancelTSExamsPromoteStudentsIt is not the right situation to conduct the exams during this pandemic situation I sincerely request KTRTRSSabithaindraTRS you to revise the decision CancelTSExamsPromoteStudentssavebtechdegreestudentssavestudentssavefuture,Pavan_INC,corona
06/03/2020,CancelTSExamsPromoteStudentsRespected SabithaindraTRS KTRTRS We are in the situation of pandemicIn this pattern of situation conducting exams isnt correct for every studentBecause there is lack of classes and syllabus by online platform,GNikhilGoudNSUI,corona
06/03/2020,CancelTSExamsPromoteStudentsRespected SabithaindraTRS KTRTRS We are in the situation of pandemicIn this pattern of situation conducting exams isnt correct for every studentBecause there is lack of classes and syllabus by online platformVenkatBalmoor sohailrulesNSUI,GNikhilGoudNSUI,corona
06/03/2020,Exams come and go corona dont pleased take into consideration about students situation Most of the students thought Corona pandemic ends within few days and didnt even take their books homeCancelTSExamsPromoteStudentsTelanganaCMO KTRTRS,katakamnagaraj2,corona
06/03/2020,Why the government is so desperate to conduct exams to test the students calibre but failing to conduct Covid19 tests on a massive scaleCancelTSExamsPromoteStudentspromoteStudentsSaveFutureSaveTelanganaStudentsSaveBtechDegreeStudentsSpiritOfCongres BhavikaKapoor5,Pavan_INC,COVID
06/03/2020,Globalisation after Covid19 my plan for a rewired planet via prospectuk,rudravenisrinu,COVID
06/03/2020,the exams for Btech and Degree in the Pandemic situation its very difficult for Normal student to prepare and attend exam and give their bestCancelTsExamsPromoteStudents KTRTRSTSEduDept TelanganaCMO TelanganaToday VenkatBalmoor sohailrulesNSUI THHyderabad nsui,GNikhilGoudNSUI,COVID
06/03/2020,We are all playing Bigg Boss Season 14 in our own houseIts Day 75wednesdaymorning WednesdayWisdom Covid19 Lockdown5 BiggBoss BeingSalmanKhan ColorsTV MadOMarketing,AchinBeniwal,COVID
06/03/2020,Im a CA StudentBt I Understand why this RGPVSpreadingcoronavirusIs trendingStudents are not afraid of giving exams but think practically its too dangerous to conductampgive exams in this sitnThis kind of decision will take all those students in such a terrible sitn,Ca__Shubham,corona
06/03/2020,krishnabandi12 Exoposing students to the risk of getting infected by the deadly virus covid19 we the students request higher authorities to promote promotebetchdegreestudentsPromoteStudentsSavefuturesavetelanganastudents,raina_rajshekar,COVID
